,id,rank,FDR,sign,log_FDR,log_rank,srank,desc
cgd2_3320-RA-p1,53,624.898556,0.0003,-,2.9208187539523753,2.795809521111709,-624.898556,Papain family cysteine protease
cgd1_3560-RA-p1,54,603.746089,0.0003,-,2.9208187539523753,2.7808543304573408,-603.746089,Uncharacterized protein
cgd2_850-RA-p1,55,601.306422,0.0003,-,2.9208187539523753,2.779095842169579,-601.306422,Uncharacterized protein
cgd7_180-RA-p1,56,595.019768,0.0003,-,2.9208187539523753,2.77453139428436,-595.019768,Uncharacterized protein
cgd3_440-RA-p1,57,581.787244,0.0003,-,2.9208187539523753,2.7647641948740125,-581.787244,C-type lectin containing protein
cgd8_600-RA-p1,58,576.156,0.0003,-,2.9208187539523753,2.7605400889203686,-576.156,"Serine aminopeptidase, S33"
cgd3_1220-RA-p1,59,549.5915679999999,0.0003,-,2.9208187539523753,2.740040061025361,-549.5915679999999,Hyaluronan/mRNA-binding protein
cgd6_3520-RA-p1,60,530.6340389999999,0.0003,+,2.9208187539523753,2.724795105570382,530.6340389999999,unspecified product
cgd1_750-RA-p1,61,527.499353,0.0003,+,2.9208187539523753,2.7222219312897264,527.499353,Dynein heavy chain
cgd7_4340-RA-p1,62,510.64900199999994,0.0003,+,2.9208187539523753,2.708122487469975,510.64900199999994,Uncharacterized Secreted Protein
cgd6_4550-RA-p1,63,504.26599400000003,0.0003,+,2.9208187539523753,2.702659681789684,504.26599400000003,Ubiquitinyl hydrolase
cgd7_5280-RA-p1,64,498.14614000000006,0.0003,+,2.9208187539523753,2.697356769436371,498.14614000000006,PH1/SSRP1-like domain containing protein
cgd7_2620-RA-p1,65,482.663618,0.0003,+,2.9208187539523753,2.683644563999286,482.663618,ClpB Atpase/signal peptide containing protein
cgd6_2080-RA-p1,66,478.425516,0.0003,+,2.9208187539523753,2.679814333945425,478.425516,Kem1p-like 5-3 exonuclease
cgd7_3810-RA-p1,67,463.26220599999994,0.0003,+,2.9208187539523753,2.6658268709021287,463.26220599999994,Uncharacterized protein
cgd3_2360-RA-p1,68,439.93029,0.0003,+,2.9208187539523753,2.6433838649706827,439.93029,Peptidase S59 nucleoporin
cgd4_4340-RA-p1,69,390.462026,0.0008699999999999999,+,2.7520267336381936,2.591578803384685,390.462026,Diacylglycerol kinase
cgd5_3980-RA-p1,70,390.36188300000003,0.0008699999999999999,-,2.7520267336381936,2.5914674042534895,-390.36188300000003,Uncharacterized protein
cgd7_2583-RA-p1,71,388.691381,0.0008699999999999999,-,2.7520267336381936,2.5896049105164205,-388.691381,Polysaccharide pyruvyl transferase
cgd8_3330-RA-p1,72,381.98527,0.0008699999999999999,-,2.7520267336381936,2.5820466161026525,-381.98527,Translation initiation factor 1A
cgd4_2780-RA-p1,73,381.62515299999995,0.0008699999999999999,-,2.7520267336381936,2.581636991422781,-381.62515299999995,DnaJ domain containing protein
cgd8_4760-RA-p1,74,378.47732,0.0008699999999999999,+,2.7520267336381936,2.5780398598097642,378.47732,Arginine n-methyltransferase
cgd8_2800-RA-p1,75,376.178561,0.0008699999999999999,-,2.7520267336381936,2.5753940408031104,-376.178561,Signal peptide LNR (Lin-12/Notch) repeat containing protein
cgd8_4240-RA-p1,76,375.87093799999997,0.0008699999999999999,+,2.7520267336381936,2.575038747756482,375.87093799999997,Cleavage/polyadenylation specificity factor subunit A
cgd7_4440-RA-p1,77,375.181864,0.0008699999999999999,-,2.7520267336381936,2.574241836756362,-375.181864,Glycosyltransferase 2-like
cgd3_1180-RA-p1,78,373.313735,0.0008699999999999999,+,2.7520267336381936,2.5720739688306025,373.313735,E3 ubiquitin ligase
cgd2_3050-RA-p1,79,364.94838500000003,0.0008900000000000001,-,2.7471469690201067,2.5622314461146263,-364.94838500000003,Uncharacterized protein
cgd2_4090-RA-p1,80,360.09468599999997,0.0008900000000000001,+,2.7471469690201067,2.5564167124351416,360.09468599999997,50S ribosome-binding GTPase
cgd2_2950-RA-p1,81,344.901232,0.00123,+,2.6716203965612624,2.5376947456861676,344.901232,RING/Armadillo-type fold domain containing protein
cgd6_5250-RA-p1,82,326.47844100000003,0.00134,+,2.6497519816658373,2.5138545079269585,326.47844100000003,Transcription elongation factor Spt6
cgd5_1210-RA-p1,83,312.899935,0.00157,-,2.607303046740334,2.4954054729284105,-312.899935,Uncharacterized protein
cgd6_5270-RA-p1,84,312.268708,0.00157,-,2.607303046740334,2.494528466382554,-312.268708,Uncharacterized protein
cgd8_4660-RA-p1,85,301.42073700000003,0.00176,-,2.575118363368933,2.4791731273909225,-301.42073700000003,Uncharacterized protein
cgd2_3040-RA-p1,86,300.40367200000003,0.00176,-,2.575118363368933,2.4777052369858956,-300.40367200000003,Uncharacterized protein
cgd1_320-RA-p1,87,297.0154,0.0018399999999999998,+,2.562249437179612,2.472778967706543,297.0154,Oxysterol-binding protein
cgd1_1230-RA-p1,88,294.11215899999996,0.0018399999999999998,+,2.562249437179612,2.4685129792076834,294.11215899999996,Signal peptide region containing protein
cgd5_4230-RA-p1,89,291.140354,0.0018399999999999998,-,2.562249437179612,2.464102405730427,-291.140354,EGF-like domain containing protein
cgd4_180-RA-p1,90,290.874837,0.0018399999999999998,+,2.562249437179612,2.4637061529255715,290.874837,Dos2-interacting transcription regulator of RNA-Pol-II
cgd6_2430-RA-p1,91,289.262134,0.00187,-,2.5575202309355514,2.4612915858388753,-289.262134,Nascent polypeptide-associated complex subunit beta
cgd1_3690-RA-p1,92,288.867754,0.00187,-,2.5575202309355514,2.4606990647189817,-288.867754,Aspartyl (Acid) protease
cgd5_1440-RA-p1,93,282.420904,0.0020399999999999997,+,2.5316526695878427,2.450896838824027,282.420904,Uncharacterized Secreted Protein (CpLSP gene family)
cgd1_1060-RA-p1,94,280.56841299999996,0.0020399999999999997,+,2.5316526695878427,2.448038775630419,280.56841299999996,Uncharacterized protein with Armadillo-type fold
cgd8_2670-RA-p1,95,279.11619,0.0020399999999999997,-,2.5316526695878427,2.445785028261245,-279.11619,Glucose-methanol-choline oxidoreductase
cgd1_3840-RA-p1,96,278.416439,0.0020399999999999997,-,2.5316526695878427,2.444694874459405,-278.416439,Insulinase-like peptidase/telomeric protein
cgd1_700-RA-p1,97,272.252591,0.00237,+,2.485452247339714,2.434972021583545,272.252591,ABC transporter
cgd3_3210-RA-p1,98,267.12275,0.00237,+,2.485452247339714,2.4267108770843406,267.12275,HAD-like/Lipin_domain_containing_protein(PV1H14080_P)
cgd6_5380-RA-p1,99,266.26786400000003,0.00237,+,2.485452247339714,2.4253187543862027,266.26786400000003,Uncharacterized protein
cgd5_3460-RA-p1,100,265.848811,0.00237,+,2.485452247339714,2.424634722286858,265.848811,5-Nucleotidase/apyrase
cgd4_450-RA-p1,101,265.01850099999996,0.00237,+,2.485452247339714,2.423276193188675,265.01850099999996,Proteasome activator Blm10 mid region-containing protein
cgd2_1120-RA-p1,102,264.98421099999996,0.00237,+,2.485452247339714,2.4232199974090376,264.98421099999996,molybdopterin synthase sulphurylase/Rhodanese-like domain containing protein
cgd4_850-RA-p1,103,263.505025,0.00237,+,2.485452247339714,2.4207889015560156,263.505025,Uncharacterized Secreted Protein (CpLSP gene family)
cgd2_3660-RA-p1,104,260.080731,0.00237,-,2.485452247339714,2.4151081771464065,-260.080731,Subtilase family
cgd4_3310-RA-p1,105,256.08912799999996,0.00267,+,2.447331783887807,2.408391141335153,256.08912799999996,Phosphoacetylglucosamine mutase
cgd7_4310-RA-p1,106,253.90817599999997,0.00274,-,2.438898616350944,2.4046766856492816,-253.90817599999997,"Cysteine-rich secretory protein, allergen V5/Tpx-1-related"
cgd3_3850-RA-p1,107,253.01434799999998,0.0028,+,2.431798275933005,2.4031451499526604,253.01434799999998,PUA/Pseudouridine synthase II N-terminal/Dyskerin-like/tRNA pseudouridylate synthase B C-terminal domain containing protein
cgd7_1970-RA-p1,108,248.08451200000002,0.00315,+,2.3925449767853313,2.394599651967108,248.08451200000002,NPL4 Nuclear pore localisation protein Npl4 /Ubiquitin-like domain containing protein
cgd8_4020-RA-p1,109,245.384916,0.00315,+,2.3925449767853313,2.3898478627947943,245.384916,Uncharacterized protein
cgd2_920-RA-p1,110,236.38655099999997,0.0032700000000000003,+,2.3798639450262424,2.3736227641185312,236.38655099999997,Peptidase M16(Insulinase)
cgd3_3750-RA-p1,111,230.737727,0.00351,-,2.3555614105321614,2.363118610075291,-230.737727,Multiprotein bridging factor 1
cgd6_1340-RA-p1,112,227.357802,0.0039299999999999995,+,2.316052869248488,2.3567098620265443,227.357802,Calycin/START domain containing protein
cgd8_2110-RA-p1,113,222.060412,0.004070000000000001,-,2.303643611266668,2.34647114124819,-222.060412,MIR motif-containing 39-like glycosyltransferase
cgd6_4970-RA-p1,114,221.89734700000002,0.004070000000000001,+,2.303643611266668,2.3461521098473836,221.89734700000002,Hsp60 GroEL-like chaperone (ATpase)
cgd3_2250-RA-p1,115,219.60393100000002,0.00409,-,2.3018994543766103,2.3416401098961255,-219.60393100000002,60S ribosomal protein L37A
cgd2_1070-RA-p1,116,217.31237000000002,0.00414,-,2.2975694635544746,2.3370844482249775,-217.31237000000002,40S ribosomal protein S25
cgd3_660-RA-p1,117,216.87586000000002,0.00414,-,2.2975694635544746,2.336211214290633,-216.87586000000002,Uncharacterized protein
cgd3_1480-RA-p1,118,216.74338799999998,0.00415,+,2.2967086218813386,2.3359458577103522,216.74338799999998,Pp2c protein phosphatase 2 C
cgd7_2340-RA-p1,119,215.015598,0.0042,+,2.2924298239020637,2.3324699663324107,215.015598,Uncharacterized Protein
cgd7_753-RA-p1,120,212.82867799999997,0.00433,-,2.281498311132726,2.3280301473918006,-212.82867799999997,Signal recognition particle SRP9/SRP14 subunit
cgd2_3360-RA-p1,121,211.49330600000002,0.00455,+,2.2636034977233574,2.3252966260218466,211.49330600000002,Uncharacterized protein
cgd4_3050-RA-p1,122,208.89471,0.00475,+,2.2479515521805613,2.3199274421492952,208.89471,Phospholipase/carboxylesterase/thioesterase
cgd1_3543-RA-p1,123,207.555676,0.00488,-,2.238072161579471,2.3171346144756715,-207.555676,Uncharacterized protein
cgd6_710-RA-p1,124,204.23211,0.00548,-,2.1951793212788377,2.310124024232298,-204.23211,Uncharacterized Secreted Protein
cgd6_1990-RA-p1,125,202.738567,0.00548,-,2.1951793212788377,2.3069363724821463,-202.738567,Uncharacterized protein
cgd8_1110-RA-p1,126,198.707464,0.00579,-,2.1745738822321767,2.2982141807138965,-198.707464,ER lumen protein-retaining receptor
cgd7_2680-RA-p1,127,192.321393,0.00685,+,2.11069829749369,2.2840275959654406,192.321393,Clathrin assembly protein
cgd7_3820-RA-p1,128,188.97123200000001,0.00734,+,2.0840727883028842,2.2763956944663577,188.97123200000001,Uncharacterized protein
cgd5_2250-RA-p1,129,188.58337,0.00734,+,2.0840727883028842,2.2755033923479138,188.58337,Uncharacterized protein
cgd8_1160-RA-p1,130,187.750725,0.007379999999999999,-,2.08196966321512,2.273581622708917,-187.750725,Uncharacterized Secreted Protein
cgd7_1610-RA-p1,131,187.159347,0.007379999999999999,+,2.08196966321512,2.272211521266929,187.159347,Nucleoporin interacting component Nup93/Nic96
cgd5_1140-RA-p1,132,183.574488,0.00765,+,2.068033885271827,2.2638123256087925,183.574488,Cinnamyl-alcohol dehydrogenase-like nucleoside diphosphate sugar epimerase
cgd2_2480-RA-p1,133,182.984515,0.007670000000000001,+,2.067019178076802,2.2624143392681524,182.984515,Methionine aminopeptidase 2
cgd6_3910-RA-p1,134,180.804146,0.007909999999999999,+,2.0550240915879523,2.2572083850125595,180.804146,Pleckstrin homology (PH) domain containing protein
cgd7_30-RA-p1,135,178.032538,0.00837,+,2.032920265855503,2.2504993831091484,178.032538,Uncharacterized protein
cgd1_1550-RA-p1,136,177.362048,0.00837,+,2.032920265855503,2.2488606949348244,177.362048,Uncharacterized protein
cgd5_4430-RA-p1,137,177.130642,0.00837,+,2.032920265855503,2.2482936967089704,177.130642,WD40-repeat-containing protein
cgd8_3940-RA-p1,138,169.473571,0.00957,+,1.9800533183211577,2.229101980628796,169.473571,"eIF-2B gamma, eukaryotic translation initiation factor 2B subunit 3"
cgd8_4390-RA-p1,139,167.756226,0.009640000000000001,-,1.9771593891234722,2.2246786472748177,-167.756226,Uncharacterized protein
cgd6_1150-RA-p1,140,167.22743300000002,0.009640000000000001,+,1.9771593891234722,2.2233075232420303,167.22743300000002,Uncharacterized protein
cgd5_1760-RA-p1,141,164.71707800000001,0.01043,-,1.9457700901366028,2.216738629507669,-164.71707800000001,H/ACA ribonucleoprotein complex subunit
cgd6_3800-RA-p1,142,163.706044,0.01056,+,1.940815382368629,2.214064713788197,163.706044,Hexokinase
cgd2_3120-RA-p1,143,163.00413999999998,0.01056,+,1.940815382368629,2.2121986348108424,163.00413999999998,Uncharacterized protein
cgd3_2410-RA-p1,144,160.026781,0.01083,+,1.930701987884471,2.204192669326151,160.026781,Ubiquitin-fusion degadation-2 (UFD2) family protein
cgd2_2100-RA-p1,145,158.336693,0.0111,-,1.9208187539523751,2.1995815700791903,-158.336693,Uncharacterized protein
cgd5_730-RA-p1,146,158.193125,0.0111,+,1.9208187539523751,2.1991876053345885,158.193125,DNA-directed RNA polymerase subunit
cgd8_60-RA-p1,147,157.825861,0.0111,-,1.9208187539523751,2.198178167247159,-157.825861,Uncharacterized Protein
cgd4_2120-RA-p1,148,155.90442,0.01115,+,1.919012953089113,2.1928584279175074,155.90442,PX domain containing protein
cgd7_4420-RA-p1,149,153.41376699999998,0.01168,+,1.9003193588907499,2.1858643339536172,153.41376699999998,Calcineurin-like phosphoesterase
cgd7_4530-RA-p1,150,150.245622,0.012,+,1.889410289700751,2.1768018259729933,150.245622,Uncharacterized Protein
cgd7_3830-RA-p1,151,150.146384,0.012,+,1.889410289700751,2.176514877475682,150.146384,Uncharacterized protein
cgd5_3243-RA-p1,152,149.037011,0.012,-,1.889410289700751,2.173294132016854,-149.037011,Uncharacterized protein
cgd6_3730-RA-p1,153,149.037011,0.012,-,1.889410289700751,2.173294132016854,-149.037011,"Signal peptide, Peptidase S8/S53 domain containing protein"
cgd4_2470-RA-p1,154,149.037011,0.012,-,1.889410289700751,2.173294132016854,-149.037011,Uncharacterized protein
cgd4_1080-RA-p1,155,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,Thioredoxin domain containing protein
cgd1_1950-RA-p1,156,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,Uncharacterized protein with RING-type Zinc finger and CDC48 domain 2
cgd7_4830-RA-p1,157,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,Mechanosensitive ion channel MscS containing protein
cgd7_920-RA-p1,158,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,N-terminal acetyltransferase A auxiliary subunit with TPR repeat
cgd4_3250-RA-p1,159,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,tRNA (guanine(26)-N(2))-dimethyltransferase
cgd7_860-RA-p1,160,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,Armadillo-like helical protein
cgd4_3330-RA-p1,161,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,Protein kinase/EF-hand domain containing protein
cgd2_2770-RA-p1,162,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,U5 small nuclear ribonucleoprotein 200kDA helicase/Pre-mRNA splicing helicase BRR2 2
cgd7_3350-RA-p1,163,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,Eukaryotic DNA topoisomerase I
cgd5_2860-RA-p1,164,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,Uncharacterized protein
cgd7_5440-RA-p1,165,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,Uncharacterized protein
cgd7_930-RA-p1,166,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,Adipose-regulatory protein (Seipin)
cgd8_4910-RA-p1,167,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,"Exonuclease, RNase T/DNA polymerase III"
cgd3_1340-RA-p1,168,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,NMD3p like protein
cgd1_2480-RA-p1,169,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,Actin family
cgd6_3390-RA-p1,170,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,Phosphatidylinositol kinase
cgd3_2890-RA-p1,171,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,Pre-mRNA-processing-splicing factor 8
cgd3_1173-RA-p1,172,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,E3A like HECT domain containing ubiquitin protein ligase
cgd3_2010-RA-p1,173,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,Uncharacterized protein with EF-hand domain
cgd6_2390-RA-p1,174,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,DNA topoisomerase
cgd3_3880-RA-p1,175,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,Snu114p Gtpase/U5 snRNP-specific protein
cgd1_1720-RA-p1,176,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,SpoU type tRNA/rRNA methyltransferase
cgd8_2560-RA-p1,177,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,Uncharacterized protein with RING-type Zinc finger
cgd8_4850-RA-p1,178,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,SUN/Galactose-binding domain containing protein
cgd1_3240-RA-p1,179,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,Uncharacterized protein
cgd8_2550-RA-p1,180,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,Uncharacterized transmembrane Protein
cgd6_3530-RA-p1,181,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,Uncharacterized protein with WD40-repeat
cgd4_2020-RA-p1,182,149.037011,0.01226,+,1.8807441107220633,2.173294132016854,149.037011,Vacuolar import/degradation Vid27-related protein
cgd4_3430-RA-p1,183,147.880295,0.01226,+,1.8807441107220633,2.169910308257198,147.880295,Uncharacterized protein
cgd7_1350-RA-p1,184,145.487767,0.01226,-,1.8807441107220633,2.1628264782171502,-145.487767,Uncharacterized protein
cgd6_5360-RA-p1,185,144.482342,0.01226,+,1.8807441107220633,2.1598147727634025,144.482342,Uncharacterized protein
cgd8_680-RA-p1,186,144.173675,0.01226,+,1.8807441107220633,2.1588859688026663,144.173675,Uncharacterized protein
cgd6_3330-RA-p1,187,144.024767,0.01226,+,1.8807441107220633,2.158437181307374,144.024767,SPX/VTC domain containing protein
cgd5_1480-RA-p1,188,143.254945,0.01226,+,1.8807441107220633,2.1561096222565057,143.254945,Uncharacterized Secreted Protein
cgd1_300-RA-p1,189,143.21764299999998,0.01226,-,1.8807441107220633,2.155996522060996,-143.21764299999998,40S ribosomal protein S21
cgd7_3800-RA-p1,190,142.018312,0.01226,+,1.8807441107220633,2.152344346409881,142.018312,Uncharacterized Secreted Protein (CpLSP gene family)
cgd6_5420-RA-p1,191,141.74482700000002,0.01226,+,1.8807441107220633,2.151507218207981,141.74482700000002,Uncharacterized protein
cgd4_1590-RA-p1,192,141.316033,0.01226,+,1.8807441107220633,2.1501914374919955,141.316033,Chromodomain-helicase-DNA-bindingmultidomain chromatin protein with the following architecture: chromo-bromo-chromo-SNF2 ATpase
cgd8_420-RA-p1,193,138.869976,0.01226,+,1.8807441107220633,2.1426083604461725,138.869976,Uncharacterized protein
cgd3_280-RA-p1,194,137.938352,0.01226,+,1.8807441107220633,2.1396850330087176,137.938352,mRNA translation inhibitor SKI2 SFII helicase
cgd8_2340-RA-p1,195,135.24466,0.01226,-,1.8807441107220633,2.1311201264343036,-135.24466,Cold-shock DNA-binding domain-containing protein
cgd6_3710-RA-p1,196,135.18851899999999,0.01226,-,1.8807441107220633,2.13093981034329,-135.18851899999999,40S ribosomal protein S30
cgd4_2690-RA-p1,197,132.050118,0.012490000000000001,+,1.873219422987991,2.120738793628713,132.050118,Sec7 domain containing protein
cgd7_2170-RA-p1,198,129.457684,0.01278,+,1.8639139026159026,2.112127833216307,129.457684,Voltage-dependent calcium channel alpha-1 subunit
cgd2_120-RA-p1,199,129.193361,0.01278,-,1.8639139026159026,2.1112401966687617,-129.193361,60S ribosomal protein L29
cgd8_1930-RA-p1,200,129.049161,0.01278,+,1.8639139026159026,2.110755185367646,129.049161,CLASP-N/GCN1 domain containg protein
